price,year,home_size,parcel_size,beds,age,pool,cbd_dist,x_coord,y_coord
79.84,2004,1254,8914,3,33,0,6967.06,513886.9,1540260
208.955,2004,1956,10625,3,14,0,23135.36,481650.1,1585287
128.673,2004,1232,1705,2,0,0,13429.87,569906.1,1504417
102.308,2001,1410,6604,3,10,0,17270.93,528557.8,1474764
356.064,2004,3186,12260,4,0,0,17712.75,576288.9,1490341
167.294,2004,1849,6601,3,0,0,14341.85,579687.6,1516819
239.512,2004,2768,13748,4,0,0,21958.92,485718.5,1583838
165.982,2003,2393,7313,3,3,0,21642.3,602847.8,1551581
89.572,2000,1152,31895,3,24,0,21609.07,557126.3,1463771
380.224,2001,2281,42493,3,11,1,5680.22,536598.6,1549540
168.938,2002,2214,6485,4,2,0,20346.06,601607.4,1531811
301.295,2001,3585,13133,5,0,1,20264.96,469321.8,1519642
227.219,2005,1692,10981,3,19,0,12737.74,500078,1507871
195.953,2004,1192,8390,3,20,0,4421.43,547429.4,1538308
194.894,2003,2414,9999,4,0,1,31103.59,635821.7,1516184
139.813,2002,2419,11582,3,13,0,11405.97,508026.6,1557223
144.122,2003,1640,7915,3,11,0,10803.09,565478.5,1548934
187.748,2001,2393,10306,4,0,1,25062.92,616641.9,1539689
83.306,2001,1252,11168,3,37,1,5585.26,548471.6,1518846
189.598,2001,2988,12409,5,0,1,19175.96,474408.3,1548682
187.547,2003,1680,2507,3,0,0,5036.12,550321.7,1536888
123.603,2004,1093,6855,3,8,0,10328.26,520576.9,1561849
650.337,2000,3035,23817,2,2,1,5930.36,538840.9,1511975
110.729,2002,1158,6000,3,1,0,20263.92,490266.3,1580458
229.095,2004,2214,7582,3,0,0,17103.43,571182.4,1488321
149.079,2005,1314,11757,3,22,0,11073.2,507927.3,1555523
123.615,2004,1217,6302,3,3,0,16992.62,496700.7,1571798
175.761,2005,1471,7175,3,6,0,20926.46,536338.7,1462434
144.223,2002,1952,5413,3,3,0,14568.95,582647.2,1530492
120.854,2001,1410,7643,4,18,0,17282.7,539513.2,1474570
120.319,2004,1027,4770,3,4,0,20079.35,468955.1,1532519
345.779,2004,3153,13650,4,3,1,18146.5,475752.1,1523617
214.135,2002,1623,10904,3,22,1,2675.12,542896.7,1534574
197.418,2004,2406,7143,4,0,0,25661.5,618548.4,1540332
147.68,2004,1876,10033,3,0,0,24612.22,481702.1,1591938
232.097,2004,2572,5277,4,1,0,11576.53,513004.7,1562193
105.257,2003,1530,9602,3,43,0,9101.07,508868.1,1545857
97.436,2001,1264,9689,3,11,0,11654.84,514040.7,1563201
130.605,2004,1554,7257,2,25,0,16034.26,511363.9,1483999
147.043,2001,1407,7056,4,31,0,2750.56,537456.1,1522459
192.768,2000,2917,19744,4,13,1,11305.69,502477.3,1512941
82.614,2003,1258,7147,3,23,0,7752.89,510467.8,1523776
104.799,2000,1430,11200,3,16,1,13275.41,491883.7,1538401
107.167,2000,1345,6578,3,11,0,16026.07,520311.1,1480546
155.598,2005,1292,8132,3,8,0,11410.26,565435.3,1509509
392.219,2002,3531,12943,4,0,1,19073.58,508170.5,1587733
95.518,2005,1394,7000,2,45,0,8968.83,505445.3,1529490
170.406,2004,2775,14433,4,0,0,21761.49,484553.1,1581812
285.906,2001,3571,9860,4,0,1,16457.25,480833,1530135
235.065,2004,2743,7752,5,0,1,20398.25,484311.9,1487177
266.115,2000,1817,8442,3,15,1,2801.76,537702.2,1522360
153.251,2001,2384,12099,3,16,1,7043.77,553988.8,1518152
106.17,2001,1294,6346,3,0,0,17121.21,496499.8,1572188
278.606,2004,3030,8946,5,0,1,25783.21,619171.8,1538024
161.663,2003,1861,8967,4,0,0,19930.72,529851.6,1465876
109.842,2002,1138,12695,3,0,0,26797.19,622696.8,1535003
115.545,2001,2343,10064,4,13,0,11329.29,501276.5,1547113
370.37,2001,3509,12354,4,0,1,20649.2,602118.8,1522985
108.325,2000,1884,5461,4,0,0,21781.8,492299.6,1588557
256.839,2002,2571,12320,4,0,1,16801.41,479698.2,1530499
142.898,2003,1812,4600,3,0,0,23616.92,457962.8,1521161
290.71,2001,2941,9943,3,-1,1,16589.77,588155.1,1520071
173.78,2003,1990,9527,3,45,0,6760.43,551768.4,1545438
118.497,2000,2344,13841,4,38,1,9165.54,507567.7,1543797
204.025,2000,2527,14196,4,6,1,18091.95,494418.1,1487601
334.592,2002,2974,12968,5,14,1,9087.69,534040.6,1560912
2287.579,2004,6663,59985,4,17,1,7146.62,545107.8,1552179
113.93,2004,1026,10032,3,18,0,10972.76,499223,1536441
98.963,2003,1513,19163,2,28,0,6708.05,555808.1,1537796
250.984,2004,1968,18952,4,0,0,22474.3,465727.4,1505284
166.431,2002,2132,13468,4,14,1,13470.72,503727.7,1562527
150.838,2004,1436,5298,3,7,0,13700.08,578359.4,1519809
120.156,2004,1307,12111,3,19,0,10782.93,502315.7,1545056
118.689,2003,1514,5512,3,10,0,11876.88,513337.1,1563604
191.515,2003,1741,7065,3,4,0,22574.32,607545.3,1516869
184.141,2004,2045,6899,4,0,0,13712.1,575500.4,1511819
211.653,2002,2710,7200,4,0,0,13402.42,568879.1,1503243
186.871,2001,2721,7204,4,-1,0,21034.34,534611.3,1462064
369.254,2003,2808,22400,4,14,1,18869.66,474011.2,1519456
153.892,2004,1766,8323,3,0,0,19121.06,496924.5,1581114
145.787,2002,2433,10000,3,13,0,29661.09,631388.5,1518688
91.372,2003,1846,8193,4,46,0,10240.43,524911.3,1563207
141.773,2004,2064,11073,3,27,0,12229.35,495322.3,1538137
183.574,2000,1366,12952,2,47,0,8061.79,550423.5,1552477
122.283,2003,1677,10064,4,26,0,11622.35,502449.6,1510947
351.473,2000,2568,39047,4,15,0,12294.45,571600.9,1547707
160.317,2003,1473,6600,2,19,0,15560.58,497595.7,1496152
249.851,2005,2239,26431,3,1,0,19254.76,502658.1,1585485
105.711,2000,1424,7180,3,1,0,12697.67,505580.5,1560775
319.291,2005,3379,8336,5,7,0,19625.57,599242.7,1530385
131.16,2002,1630,6492,4,0,0,13160.9,498873.2,1555021
422.617,2002,3247,6482,4,12,0,1445.3,538073.7,1534565
119.429,2001,1804,11461,4,22,1,10734.44,569337.9,1523971
94.571,2003,1226,17060,2,19,0,20242.58,491131,1581132
97.982,2003,1213,5249,3,8,0,16581.69,482878.8,1547284
172.479,2003,1914,5820,4,7,0,16941.88,479396.7,1526846
75.736,2001,1195,8248,3,26,0,8273.17,513289.7,1547620
146.453,2003,1881,10089,4,6,1,12879.29,503664.9,1559646
214.263,2001,2288,14556,4,6,1,21766.3,513885.4,1462803
108.511,2003,1039,4500,3,7,0,17831.37,502356.7,1579779
173.988,2002,1801,11214,3,45,0,3871.33,546026.9,1525081
215.858,2005,1924,12372,2,52,0,34707.68,453513.8,1610843
133.991,2002,1874,8224,3,0,0,22600.46,461040.4,1538573
152.268,2001,2274,8287,4,12,0,22350.37,518067.8,1459687
83.453,2001,1225,6500,3,36,0,8657.26,531085.9,1502933
72.582,2005,1022,4831,2,18,0,12820.59,576167.4,1538983
100.509,2003,1118,7392,2,23,0,13288.86,545608.2,1488835
87.387,2001,1230,7205,3,34,1,9530.84,532235.1,1499926
121.652,2003,1060,7649,2,12,0,4883.57,544360,1518206
202.754,2003,2957,6870,4,0,0,19422.21,544076.9,1468028
125.786,2002,1379,4606,3,0,0,23398.94,458961.6,1519230
159.234,2002,2068,7899,4,1,0,10545.1,517992.8,1561331
145.544,2003,1756,8586,3,10,0,11324.7,497670.1,1530846
168.984,2003,1925,6504,4,3,0,20243.83,601273.9,1531588
141.568,2004,1528,5328,3,0,0,9269.12,557249.9,1510529
205.701,2004,1656,15697,3,12,0,17702.55,508016.9,1582636
361.083,2000,3808,15621,5,1,1,22125.59,606144.4,1517381
92.673,2001,1293,10886,3,15,0,11490.03,497609.1,1537110
265.543,2004,2407,13296,4,16,1,17670.03,497235.9,1486947
91.149,2003,1076,3795,3,0,0,22027.18,462551.2,1532176
90.298,2000,1329,6959,2,20,0,7029.43,557212.1,1536716
66.228,2002,938,3373,3,16,0,21930.19,462888.2,1533020
313.022,2003,3003,8400,4,0,1,22289.23,584585.4,1477467
189.031,2000,3193,6911,5,0,0,21901.4,509378.8,1463877
108.511,2003,1053,8643,2,16,0,9465.36,503756.4,1530560
127.303,2001,1679,6273,4,5,0,21879.51,490266.5,1587404
110.92,2002,1255,9811,3,13,0,16733.25,525160.1,1477032
211.89,2003,3134,11304,4,0,0,20921.08,545059.1,1463201
135.595,2001,1631,10377,3,7,0,17426.67,527986.3,1474316
245.884,2003,2492,8978,4,6,1,20667.17,522895.3,1464328
129.197,2003,1626,7956,3,23,0,11476.01,546215,1495194
141.928,2004,724,9399,2,14,0,3184.09,542822.6,1537837
144.741,2002,2250,7528,4,0,0,21153.93,600454.8,1553774
111.564,2001,1475,4593,3,13,0,13538.22,578775.3,1524498
209.996,2000,2809,8625,4,1,0,10427.49,568068.3,1522923
126.853,2000,1649,7664,3,6,0,17242.23,527855.3,1474942
82.539,2002,1822,13953,3,24,0,8391.66,507599.5,1535169
121.796,2001,2149,10398,4,13,1,11720.64,499781.3,1546935
29.248,2001,896,8214,2,46,0,3126.21,526931,1524557
274.728,2004,2629,15954,4,13,1,9564.83,504137.6,1524540
172.703,2002,2056,7815,4,0,0,21356.45,602187.8,1550502
96.696,2003,1388,1365,3,8,0,17837.24,540634,1472844
313.975,2003,2912,15602,6,16,1,18102.63,495033.6,1486989
253.225,2004,2093,19498,3,14,0,10463.58,535409.6,1565434
78.319,2005,1261,10501,3,34,0,12002.31,498542.6,1546401
150.938,2001,1923,5249,3,13,0,6596.44,552423.4,1518473
215.555,2001,2496,8561,3,6,0,19385.19,598447.5,1529959
157.31,2003,1893,2982,3,0,0,23196.74,609143.9,1514537
162.989,2004,1385,4361,4,3,0,23025.81,609469.3,1519236
191.087,2004,2376,21714,4,21,0,14591.03,508236.3,1570917
284.079,2000,2845,14051,4,3,1,20208.48,600985.8,1526298
176.682,2003,2012,7763,4,0,0,21410.62,604875.8,1525426
101.707,2004,1202,9446,3,44,0,8242.33,508262.5,1536156
147.771,2004,1609,10127,3,6,0,11162.51,509549.1,1557605
297.08,2004,2321,44109,4,9,1,25125.21,615033.1,1550283
149.947,2003,1585,7250,3,9,0,16017.19,582907.4,1552371
128.884,2000,1099,4955,3,3,0,2146.79,540141.8,1526461
72.444,2002,1359,8542,3,44,0,8208.97,508761.4,1537875
92.515,2002,1265,6975,2,42,0,11042.4,565681.3,1512072
68.445,2001,958,5188,2,10,0,10733.09,503209.3,1546612
205.319,2005,1507,2905,3,2,0,22501.53,608221.6,1522834
173.229,2003,1838,7158,3,4,0,16825.78,479847.2,1526039
360.761,2002,1144,27932,2,35,0,19726.13,486445.3,1488091
171.52,2001,2719,10001,3,0,0,29808.4,631954.4,1519318
128.579,2001,1630,6300,3,0,0,24188.01,477968.6,1586486
86.82,2001,1040,8198,3,31,1,5367.37,529803.4,1514216
139.181,2004,1554,9145,2,25,0,16046.7,512723.4,1483300
108.327,2003,1000,8365,3,24,0,11183.57,567750.1,1514853
114.343,2000,1865,7506,3,18,0,17297.19,524829.6,1475218
127.677,2003,1343,10145,3,43,0,7628.78,550380.4,1511470
95.344,2000,1298,4509,3,0,0,13541.3,541222.8,1487117
28.259,2003,1097,15001,3,51,0,16552.25,481852.8,1543089
226.895,2002,2750,11998,4,0,0,19739.24,476615.9,1502686
102.871,2002,1510,3999,3,14,0,11604.61,572582.5,1536173
174.745,2003,1838,9571,3,5,0,16586.93,480624.8,1526143
386.828,2004,2458,18304,5,16,0,9783.67,546986.5,1560820
201.699,2001,2496,7423,4,0,0,21690.14,509441.3,1464595
231.069,2004,1833,9140,3,46,0,3285.11,537467.3,1520642
104.253,2000,1087,8425,3,4,0,11401.68,572061.9,1534880
82.58,2002,1225,11862,3,20,0,15899.23,484599.9,1544843
267.375,2004,2274,8345,3,10,0,18303.61,497033.2,1484412
226.242,2000,2258,8625,4,3,1,12060.63,495485.6,1526822
87.29,2001,1190,5003,3,13,0,19273.63,496510.1,1581424
299.546,2001,2860,8322,4,0,1,21155.74,604154.5,1527120
117.747,2003,1148,5269,3,10,0,9698.34,564054.6,1518472
300.081,2003,3270,15853,5,1,0,19473.6,477353.4,1503162
134.383,2003,1000,6500,3,38,0,3461.49,534232.5,1542442
119.013,2002,1240,10084,3,45,0,6628.49,551075.1,1545574
200.903,2003,1982,14702,4,17,1,13395.65,498378.1,1506529
316.532,2001,4241,10041,4,0,1,22952.76,608938.1,1517550
317.346,2002,3877,12466,4,0,1,19095.79,596661.9,1520835
158.371,2002,1673,7202,3,13,0,21047.89,524999,1462723
131.817,2003,1496,6000,3,0,0,16133.96,586108.1,1544327
125.281,2002,1441,7498,3,16,0,17663.34,521084,1474782
106.016,2002,1652,6983,3,11,1,16880.87,531256.3,1475811
180.523,2002,2366,9184,4,7,0,14281.86,490294.6,1545694
153.663,2004,1562,5727,3,4,0,12082.81,513615.8,1564598
113.979,2003,1576,7586,2,24,0,15987.48,512550.9,1483595
192.572,2000,1840,15998,3,23,0,16231.28,484324.8,1514177
163.284,2000,2748,5760,4,0,0,20030.97,528681.9,1465646
278.197,2003,1825,8444,3,13,0,2849.82,537842.8,1522241
170.512,2001,2892,43631,4,17,1,13307.67,491880.8,1523202
102.675,2003,1155,8207,3,29,0,7940.17,514526.5,1547425
208.403,2002,1956,7199,4,4,1,10739.58,505343.3,1511798
117.503,2002,1535,9416,3,0,0,6923.7,536240.8,1508418
147.519,2001,1946,7134,4,0,0,14559.37,579411.1,1548312
144.926,2002,1892,6610,3,0,0,24300.8,486680,1594669
142.013,2001,1779,5500,3,0,0,15819.75,520691.3,1481142
129.352,2001,914,7027,2,31,0,3715.54,531441.5,1542810
160.8,2001,985,7041,2,16,0,2257.89,540983.3,1535236
134.756,2000,1912,8354,3,0,0,23801.84,487597.1,1593311
145.064,2003,1020,7449,2,16,0,1307.8,538143.8,1528362
106.443,2003,1242,8047,3,13,0,7860.54,528862.6,1556194
97.297,2000,1250,4894,3,0,0,18264.14,593996,1521444
142.154,2002,1685,10565,4,0,0,12076.78,496337.9,1540515
128.322,2002,1779,10000,3,16,0,31025,635630.7,1516663
125.263,2004,1251,1720,2,0,0,14555.23,490893.9,1549832
152.086,2003,1808,6275,3,4,0,23940.98,486683.5,1593181
158.244,2000,1987,10643,4,12,1,14747.54,579549.8,1549627
181.134,2005,1634,2869,3,1,0,23525.08,611533.6,1522229
434.464,2004,2828,24632,4,1,1,20644.32,468362.3,1517992
185.582,2004,1743,13089,3,21,0,14689.64,494318.3,1504972
145.711,2002,2250,6718,4,0,0,24216.99,613947.1,1538740
57.773,2001,1372,8000,3,46,0,7284.11,558581.3,1528326
165.633,2002,2180,6239,3,0,0,21450.32,510301.1,1465112
283.688,2002,2481,8828,4,7,1,11964.38,496543.5,1522408
350.704,2003,2785,7298,3,0,1,16590.12,480831.7,1524117
237.907,2002,2472,10200,4,0,0,11816.56,572443.1,1521625
340.616,2001,3103,12132,4,0,1,17144.51,494703.6,1491659
198.852,2004,1406,3004,3,0,0,22462.48,464042,1510533
508.666,2003,3138,9023,4,32,1,2740.41,540664.5,1524248
169.957,2004,1800,10230,3,6,0,14010.93,578781.5,1544642
475.143,2004,2988,7016,4,0,0,5099.14,549888.2,1538414
169.398,2004,2398,10501,4,14,0,11619.56,506600.2,1556729
131.023,2002,1585,5751,3,11,0,18282.04,520780.6,1472766
673.893,2003,4638,25077,4,8,1,17346.01,492639.1,1492884
152.686,2003,1868,10467,4,2,0,15923.68,585055.1,1516631
428.484,2001,3443,22865,5,2,1,19605.14,471995.4,1517275
501.888,2002,3793,13499,3,3,1,7682.64,540151.9,1555745
99.821,2000,1548,12746,3,11,0,13680.06,495660.9,1553030
192.991,2002,2781,7762,5,0,0,23522.34,457982.5,1523994
171.75,2004,1905,7583,4,5,0,10169.63,535577.1,1497730
174.936,2000,2147,8547,4,0,0,21520.88,509597.5,1465131
154.868,2002,1948,6127,4,1,0,20182.5,544944.2,1465635
120.188,2002,1722,10001,3,12,0,29583.68,631332,1520350
92.236,2004,1071,7501,3,34,0,10254.43,566482.6,1542549
242.751,2005,1908,6770,3,2,0,22714.61,608824.4,1521974
160.509,2002,2160,6000,4,0,0,12682.67,568871,1507135
258.253,2004,2698,41094,3,54,0,7564.24,534199.4,1506282
129.46,2003,1764,10147,3,11,0,16236.29,485191.2,1550458
109.728,2005,1247,8314,3,18,0,21183.68,492587,1586311
163.146,2003,1876,43910,3,23,0,19405.61,499334.6,1583973
220.926,2000,2618,51795,4,13,0,12017.89,569879.4,1512996
666.179,2004,3737,35805,4,19,1,18734.36,486642.9,1492511
343.636,2004,3270,15853,5,2,0,19473.6,477353.4,1503162
135.353,2000,1483,6341,3,3,0,17256.94,591096.6,1524580
242.841,2005,2271,5499,4,3,0,22172.24,603695.9,1554626
266.914,2005,1952,9173,3,5,1,7129.84,551062.9,1547952
84.969,2002,1038,5374,2,17,0,9805.37,566906.6,1533763
138.549,2003,1785,9309,3,18,0,12534.17,494002.8,1536081
227.808,2002,2790,6932,5,0,0,21156.41,509954.3,1466275
68.285,2001,1008,8247,3,42,0,6583.43,555124.9,1538529
163.24,2003,2237,6627,4,0,0,24295.86,486564.3,1594569
70.331,2003,736,10199,2,51,0,6961.31,557617.5,1529358
674.628,2004,2882,11250,3,11,0,7982.5,546803.6,1554403
217.89,2004,2566,10148,4,0,1,18074.73,481328.5,1556706
198.189,2002,2441,5284,4,0,0,23107.89,609509.3,1517849
159.714,2000,2704,10344,4,34,1,7957.29,555604,1546932
492.646,2004,3666,11168,4,5,1,17381.19,494840,1490424
144.702,2004,1462,14234,3,15,0,14349.14,580980.8,1521692
96.552,2003,990,9002,2,31,0,7558.22,559636.6,1530570
124.792,2001,1468,5621,3,4,1,21166.6,601062.9,1552070
249.111,2002,2530,8587,4,0,0,16466.6,481190.6,1524561
260.049,2004,2712,8826,4,8,0,7614.79,551450.9,1512429
86.534,2001,1025,7498,2,18,0,17118.08,539934.6,1475149
126.259,2004,1398,10709,3,18,0,13293.65,572176.6,1508532
191.88,2003,1861,11493,4,0,0,20189.02,530794.5,1464962
183.864,2002,2195,16897,4,18,1,14322.27,496299.8,1504183
200.531,2004,2538,7875,4,5,0,12784.48,493641.3,1539048
155.834,2002,1765,8456,3,3,0,14635.54,492386.2,1553573
162.567,2003,1980,9140,3,3,0,14626.23,582822,1529820
150.838,2004,1876,10857,3,0,0,24453.22,481921.5,1591437
134.659,2000,1632,6181,3,13,1,13798.06,501709,1500223
143.427,2001,1678,11248,4,26,0,8187.89,548873.1,1508183
189.801,2003,3221,8096,4,0,1,21286.14,604692.6,1530354
151.65,2002,1692,10610,4,7,0,16411.78,525311.7,1478085
155.624,2004,2784,10827,4,21,0,8852.04,515858,1553094
227.171,2004,2781,5500,5,0,0,21876.52,606440.3,1525825
176.001,2001,1057,5969,2,36,0,3057.56,532099.7,1540752
135.619,2001,1871,5000,3,0,0,20064.94,600255.5,1538638
264.335,2005,3289,11687,3,26,1,14651.02,495834.9,1502974
197.426,2004,2045,8458,4,0,0,13606.87,575353.1,1512319
110.791,2002,1599,6136,3,0,0,19195.9,471844.9,1532135
106.251,2002,1382,5990,3,13,0,13464.64,577980.1,1521537
139.409,2005,1809,14398,3,38,0,20368.43,492461.7,1582799
70.471,2002,1766,15834,2,37,0,7994.14,524647.8,1506920
187.596,2002,2536,8126,5,4,0,20251.37,527992.1,1464987
207.689,2003,2107,9743,3,7,0,18216.15,498309.8,1483769
123.889,2001,1906,5206,4,0,1,16018.27,585146.8,1515846
192.817,2004,2255,13951,3,14,0,19737.6,504307,1588230
76.478,2002,1675,10411,4,1,0,10017.9,503031.8,1539431
120.156,2004,1166,9315,3,20,0,8192.85,520335.3,1508454
110.49,2002,1213,7669,3,8,0,16211.6,485052.8,1549871
275.368,2003,1271,7910,2,15,0,2129.16,532599.1,1537718
96.126,2001,1148,6627,3,1,0,20236.65,490541.8,1580585
116.855,2001,1197,7499,3,22,1,5211.04,551478.9,1527158
103.891,2001,1608,43522,2,26,0,27644.43,602090.4,1470201
66.025,2000,1102,8046,2,44,0,4502.21,520803.7,1535725
69.585,2002,1143,9088,2,43,0,8550.85,561862.1,1523536
216.749,2004,1856,6325,3,0,0,17090.92,479017.9,1525565
187.3,2001,2027,14450,5,26,1,7614.05,544530.8,1508066
199.164,2002,2799,5500,5,0,1,21174.89,604062.7,1524992
134.456,2004,1941,5999,3,0,0,29197.36,629723,1517724
229.03,2004,2947,10435,5,0,0,16193.51,587436.2,1523495
226.218,2004,1748,24566,3,3,0,27996.42,601331.4,1467687
124.405,2000,1692,7285,4,11,1,9393.83,565636.7,1532453
167.472,2005,1548,12121,3,15,0,14181.45,494266,1553907
103.793,2003,1521,7499,3,30,0,10455.32,505254.4,1548501
257.873,2004,3110,16804,4,25,1,21860.11,463582.8,1539471
125.254,2001,1552,6747,4,0,0,20602.18,602427.6,1532908
123.608,2003,861,7000,2,37,0,3668.29,532536.5,1542915
163.707,2000,2091,9776,3,7,1,17605.28,592334.2,1525397
75.513,2001,1405,7144,3,28,0,7717.51,510541.2,1523937
190.25,2004,1875,50389,3,30,0,12630.53,494176.7,1539167
100.301,2000,2080,11249,4,13,0,9132.2,535231.9,1501129
167.493,2001,1888,14604,3,19,0,12087.42,498344.1,1515540
97.693,2000,1323,9761,3,15,0,12335.59,504305.8,1557685
171.513,2001,1268,6738,3,16,0,2838.21,534107.1,1540384
61.255,2002,1258,9597,3,44,0,9378.98,509598.1,1548719
72.696,2001,917,5458,2,16,0,11688.21,496475.6,1530750
110.011,2001,1253,10206,3,8,0,13767.84,494225.1,1550908
130.37,2001,1675,10800,3,4,0,31142.22,636163.8,1517715
166.653,2004,1929,7614,4,0,0,21559.22,605592.4,1530885
128.005,2002,1718,13492,3,0,0,6834.27,535619.6,1508682
192.29,2004,1915,11137,5,43,0,4913.53,527922.8,1545666
152.956,2002,1839,5391,3,2,0,18309.17,594093.6,1521129
63.918,2000,1475,9345,3,65,0,3181.92,542027.8,1523528
221.975,2000,3277,8999,4,0,0,14529.85,491567.5,1551142
132.367,2000,1994,9898,4,9,0,17337.68,519855.5,1476204
256.948,2004,2444,8718,4,8,1,20945.85,517076.6,1464688
169.142,2004,1588,6289,3,6,0,19244.14,597465.5,1522938
182.136,2005,1428,26249,4,45,0,17161.19,486048.5,1559239
192.686,2004,2160,10411,4,0,0,23841.91,580911.4,1467853
104.213,2000,1781,4510,4,0,0,13373.98,541063.8,1487649
113.934,2001,1212,5845,3,11,0,15692.64,506804.4,1574304
125.064,2002,1635,6966,3,11,0,10955.9,565868.9,1549260
486.377,2003,2792,69244,4,9,1,16828.4,499637.5,1488537
174.127,2002,2067,8688,3,0,0,17108,506894.6,1579802
213.824,2004,3466,7001,6,0,0,21558.62,605590.8,1531087
117.854,2000,1390,8465,3,25,0,5583.76,529962.6,1548763
151.305,2002,1956,5647,3,5,0,19770.44,596836.5,1550229
240.046,2002,2656,8293,4,0,0,16269.52,586996.6,1519677
82.134,2002,1165,3800,3,12,0,7587.01,510404.7,1526290
145.34,2004,1757,1920,3,1,0,19930.34,542798.1,1466174
103.211,2004,861,7718,3,23,0,10130.95,564859.4,1516807
121.356,2002,1379,4405,3,0,0,23344.02,459131,1519470
74.422,2000,1026,8313,2,14,0,21290.78,492164.3,1586430
117.939,2001,1884,6819,4,0,0,22011.01,491849.8,1589155
128.386,2000,1512,8286,3,5,0,13656.06,578102.1,1519402
331.755,2001,2092,13478,3,12,0,7537.72,541229.5,1554996
423.177,2000,3236,21666,4,0,1,19442.21,471587.5,1522666
477.597,2003,3311,3520,3,0,0,2451.25,528629.8,1536216
197.491,2003,2666,7351,4,0,0,19149.69,597599.4,1534373
170.991,2004,2326,9125,3,14,0,17049.83,529421.3,1475404
114.45,2003,1272,5963,3,4,0,13754.48,579968.3,1530165
125.423,2005,928,8271,2,27,0,8441.12,562522.1,1532086
686.75,2004,4751,15786,4,11,1,11747.86,497564.1,1521232
77.426,2002,1234,9777,3,39,0,8771.89,506903.4,1538066
212.509,2003,1847,6767,3,0,1,20964.63,528354.3,1462599
250.036,2005,2685,7040,3,2,0,21224.2,604472.1,1532814
182.935,2003,1910,18730,3,23,1,14590.58,495171.1,1504270
128.364,2004,1315,5050,3,17,0,16803.34,521624.6,1477556
163.742,2004,1654,6402,3,4,0,29169.43,629410.5,1516249
106.709,2001,1801,7875,3,6,0,21814.35,494519.9,1590260
79.663,2005,1120,14964,3,50,0,7920.77,527559.4,1506141
360.483,2000,2727,16119,4,2,0,19045.52,508536.1,1587802
193.596,2004,2925,9289,5,0,0,13522.76,493347.2,1546866
261.112,2005,2484,20107,4,19,0,14039.02,496469.5,1505580
147.116,2000,1751,7241,3,20,0,2677.72,542249.5,1526378
302.728,2002,2553,14250,4,1,1,14937.18,486093,1525868
126.574,2004,1255,5600,3,0,0,16179.2,586452.6,1543560
506.228,2003,3187,10008,4,15,0,2669.09,536155.5,1522438
244.461,2004,1916,9023,3,4,1,19998.8,599999.7,1523242
222.494,2003,2020,15549,4,0,1,22193.36,466542.3,1505775
120.196,2003,1264,1700,2,0,0,17565.87,592328.1,1535372
244.43,2002,2285,15611,4,0,0,16849.13,479919.3,1524617
269.766,2005,1462,735,3,7,0,1102.36,538395.1,1530446
186.689,2005,2192,9124,5,4,0,16838.75,541399.6,1476225
102.093,2002,1231,9061,3,12,0,13892.3,579307.3,1521041
65.938,2003,900,9139,3,44,0,19007.79,595534.1,1545498
91.059,2001,1472,9706,3,22,0,10904.37,499546.8,1537047
210.491,2000,2465,8625,4,4,1,20999,599477.5,1554997
222.141,2000,2495,12074,4,15,1,13209.03,500937.7,1504075
148.33,2002,1710,7018,3,0,0,16713.24,587917,1517270
275.957,2003,1709,5673,3,0,0,4979.2,550219.7,1536613
263.343,2005,1475,5996,3,17,0,21223.11,523802.9,1462324
115.863,2003,1199,6747,2,13,0,11125.53,514559.1,1561463
378.674,2003,3503,11355,5,5,1,18700.26,495475.5,1484008
155.507,2003,1786,12004,3,4,0,12929.98,567891.1,1504486
95.286,2000,1548,12818,3,32,0,5727.03,530509.9,1512806
165.335,2001,2226,12473,4,0,0,11948.89,500319.4,1549711
151.895,2001,2349,9158,3,9,0,12374.43,571415.3,1513453
116.805,2003,1553,13382,3,13,0,10599.12,504605.9,1548307
84.778,2003,1082,7606,2,17,0,7458.91,559025.1,1534862
141.008,2003,1664,7016,4,0,0,21426,605130.8,1532963
188.355,2002,2487,8038,4,7,1,17886.01,593143.6,1524309
107.93,2004,831,1576,1,44,0,1059.72,538308.6,1530897
163.821,2003,2005,10000,4,0,0,30348.85,633790.4,1519741
119.569,2001,1837,10000,4,14,0,30047.34,632683.2,1518821
272.422,2004,2364,11388,4,9,0,18445.46,497446.4,1483487
86.449,2001,1312,5479,3,7,0,13448.06,490708.8,1531958
113.39,2003,1474,8912,4,23,0,11721.28,544740.1,1493926
578.156,2002,4311,22982,4,0,1,20016.6,472400.1,1510668
143.651,2003,1591,5895,3,6,0,19470.26,598664.5,1528057
231.059,2001,1824,8366,3,20,0,2100.94,541731.6,1531102
257.882,2003,2845,11549,4,9,1,18722.03,595987.3,1525094
146.006,2003,1781,6612,3,0,0,22049.24,484721.3,1583301
154.362,2000,2035,10482,3,0,0,15006.23,582418.7,1518391
220.422,2003,1248,9047,3,15,0,1661.81,538326.6,1526907
149.84,2003,1682,2108,3,0,0,22421.64,607313.1,1518364
176.391,2004,2038,5500,4,8,0,18515.05,527921.5,1470727
144.003,2000,1669,11055,3,0,0,14113.92,493229.2,1551457
236.613,2001,2875,6296,4,0,1,21244.59,509793.6,1466026
110.115,2002,1296,8739,4,27,0,11868.13,571031.4,1516707
105.316,2000,1447,17599,2,10,0,22499.82,582812.5,1474963
